idade,genero,etnia,pcd,estado_moradia,nivel_ensino,formacao,tempo_experiencia_dados,linguagens_preferidas,bancos_de_dados,cloud_preferida,cargo
35,0,1,0,24,6,6,1,0,8,0,0
30,0,0,0,18,6,6,1,0,4,0,0
24,0,0,0,18,5,0,3,0,2,0,2
25,0,0,0,6,5,0,2,1,7,2,1
52,0,0,0,24,4,5,3,0,1,1,10
31,1,0,0,24,5,1,2,0,3,1,2
29,0,2,0,24,6,2,3,0,5,1,0
35,0,1,0,24,5,0,3,0,9,0,1
49,1,1,0,24,5,0,4,0,4,2,5
25,0,0,0,23,4,0,1,0,1,0,5
29,0,0,0,18,4,1,3,0,6,2,4
31,1,0,0,24,5,8,1,0,3,3,1
27,0,0,1,15,5,2,2,0,4,1,3
33,0,0,0,9,6,2,0,0,3,3,4
37,0,1,0,24,5,0,2,0,3,1,7
34,0,0,0,15,5,0,3,1,4,1,2
32,0,0,1,24,4,0,1,0,4,1,1
38,1,0,0,12,6,6,0,0,12,0,0
34,1,0,0,23,4,3,0,0,8,0,0
23,0,0,0,24,4,2,0,0,6,1,4
37,0,2,0,23,5,0,4,0,2,1,4
25,0,2,0,12,4,7,1,0,11,1,2
29,0,0,0,12,5,0,1,0,1,0,1
43,0,0,0,24,5,2,0,0,4,1,2
27,0,0,0,7,4,2,4,0,4,0,3
24,0,0,0,24,4,2,0,0,0,0,0
31,0,0,0,24,4,3,1,0,6,0,1
39,0,0,0,24,4,7,6,0,3,1,0
27,0,1,0,24,5,2,2,0,4,1,1
23,0,2,0,13,4,0,1,0,8,0,0
24,1,0,0,24,5,0,0,0,5,3,5
26,0,2,0,14,4,5,0,0,0,3,10
26,0,0,0,24,5,3,1,0,6,0,1
32,0,1,0,24,4,0,6,0,1,0,8
26,0,2,0,18,4,0,0,0,1,1,0
30,0,0,0,12,5,2,1,0,3,1,4
29,0,1,0,23,6,0,0,2,5,1,5
27,1,3,0,24,5,4,1,0,12,0,0
30,0,0,0,19,5,3,1,0,5,1,4
21,0,0,0,6,5,0,0,1,3,0,3
33,0,1,0,24,5,1,5,0,4,3,10
30,0,0,0,20,5,5,0,1,6,0,6
40,0,0,0,18,5,8,1,0,1,0,0
29,1,0,0,24,4,1,4,0,4,1,0
25,0,0,0,24,4,2,0,0,5,0,1
26,0,0,0,15,4,2,1,0,2,2,4
35,0,0,0,24,5,1,5,0,3,1,2
26,1,0,0,12,4,3,0,0,2,2,10
31,0,0,0,24,4,2,1,0,5,1,3
19,1,0,0,24,5,1,0,0,2,3,0
20,0,0,0,16,4,0,3,0,3,1,2
32,0,0,0,24,4,4,2,0,5,1,1
25,1,0,0,20,5,0,3,0,11,0,1
33,0,1,0,24,6,2,2,0,4,3,3
41,0,0,0,18,6,4,4,0,10,2,4
27,0,0,0,24,4,7,6,0,4,3,7
33,0,0,0,24,4,2,1,0,2,0,4
28,0,0,0,12,5,2,4,0,0,2,7
29,1,0,0,24,5,3,0,0,9,2,0
28,0,1,0,24,5,0,6,0,5,1,5
30,0,0,0,15,4,2,1,0,4,1,0
31,0,1,0,24,5,0,6,0,3,2,4
34,1,0,0,24,5,4,0,0,9,1,4
39,0,1,0,24,5,0,2,0,3,1,7
36,0,0,0,18,5,2,1,0,6,0,4
22,0,0,0,19,4,0,1,0,4,2,2
30,1,3,0,24,5,1,3,0,4,1,0
31,0,0,0,24,4,2,1,0,5,1,10
31,0,0,0,14,4,3,1,0,4,1,2
43,1,3,0,24,5,0,1,0,0,0,3
38,0,1,0,24,4,0,6,0,4,1,1
26,1,2,0,4,5,2,6,0,1,1,6
35,1,0,0,24,5,0,6,0,6,3,4
41,1,0,0,24,5,7,1,0,7,2,4
30,0,0,0,18,4,0,2,0,2,0,10
29,0,0,0,24,5,7,1,1,1,0,4
43,0,0,0,24,4,0,1,0,8,0,3
30,1,0,0,5,4,2,0,0,2,1,3
25,1,0,0,24,4,0,0,0,1,0,0
28,0,0,0,24,5,0,5,0,1,3,8
34,1,1,0,6,5,8,0,0,0,0,10
32,0,0,0,14,4,0,4,0,2,1,5
47,0,0,0,24,4,2,6,0,4,0,1
28,1,0,0,24,4,7,1,0,2,1,1
22,0,0,0,6,4,2,0,0,6,2,0
28,0,2,0,24,5,2,0,0,4,1,0
40,0,0,0,24,6,2,3,0,2,0,0
30,1,1,0,18,4,0,0,0,2,0,5
49,0,1,0,19,5,1,6,1,6,0,6
27,1,0,1,18,6,5,1,1,6,1,5
27,0,1,0,12,5,3,1,0,6,2,1
26,0,0,0,12,5,5,1,0,2,3,1
33,0,0,0,24,5,2,1,0,4,1,0
25,0,0,0,15,5,3,1,0,4,1,1
34,0,0,0,24,5,8,1,0,11,2,4
26,0,1,0,24,5,0,3,0,4,1,10
23,0,0,0,5,5,1,0,0,7,0,8
30,1,0,0,20,5,1,1,0,6,2,2
37,1,0,0,25,5,0,1,0,4,0,4
23,0,0,0,12,4,1,6,1,4,2,1
26,0,0,0,24,4,4,2,0,3,1,6
41,0,0,0,24,6,0,1,0,9,0,1
36,0,1,0,24,5,7,4,0,4,2,1
27,0,0,0,15,4,2,2,0,2,0,1
33,0,1,0,24,5,0,4,0,2,2,7
34,1,0,0,5,5,1,6,1,4,0,0
27,1,0,0,20,6,1,1,1,11,2,0
29,0,0,0,20,4,2,1,0,0,2,0
26,0,0,0,18,4,3,0,0,2,0,10
34,1,2,0,12,5,8,0,0,7,0,4
39,0,1,0,24,4,1,3,1,6,2,3
29,0,0,0,24,4,2,1,0,3,0,1
28,0,0,0,24,4,2,2,0,6,2,6
30,0,2,0,24,5,3,2,0,2,2,5
28,0,1,0,18,5,3,1,0,3,0,7
46,0,3,0,24,5,7,6,0,4,2,1
25,1,0,0,12,5,1,1,0,4,0,4
28,1,0,0,24,5,6,1,0,4,1,6
36,0,1,0,17,5,0,2,0,3,2,4
33,0,0,0,20,5,2,0,1,3,2,5
31,0,3,0,24,5,2,1,0,6,1,2
26,0,1,0,18,4,2,0,0,4,1,7
28,0,0,0,15,4,0,2,8,6,2,8
26,0,0,0,24,4,0,3,0,0,3,1
30,1,0,0,12,6,2,1,0,2,2,1
30,0,0,0,24,5,2,0,0,5,2,10
24,0,0,0,8,4,0,1,0,3,0,1
